Data Extract Date,WorkOrderKey,Work Order Description,Work Type,Work Criticality,EquipmentRef,Work Order Status,Condition For Work,Status Date,Target Finish Date,Schedule Start Date,Schedule Finish Date,Work Order Priority,Department,Discipline,Work Order Remaining Hours
"Sunday, March 31, 2019",377244,Work Order Description - 377244 - PM,PM,3.00,360298,WSCHD,EQUIP-ISOL,1/15/2019,5/31/2019,4/30/2019,4/30/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377246,Work Order Description - 377246 - PSPM,PSPM,1.00,360357,WSCHD,EQUIP-ISOL,1/15/2019,6/15/2019,5/15/2019,5/15/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377248,Work Order Description - 377248 - PSPM,PSPM,1.00,57148,WSCHD,EQUIP-ISOL,1/15/2019,6/15/2019,5/15/2019,5/15/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377250,Work Order Description - 377250 - PSPM,PSPM,1.00,54324,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377252,Work Order Description - 377252 - PSPM,PSPM,1.00,262031,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377254,Work Order Description - 377254 - PM,PM,3.00,54289,WSCHD,EQUIP-ISOL,1/15/2019,6/11/2019,5/11/2019,5/11/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377256,Work Order Description - 377256 - PM,PM,3.00,360351,WSCHD,EQUIP-ISOL,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",377258,Work Order Description - 377258 - PM,PM,3.00,360356,WSCHD,EQUIP-ISOL,1/15/2019,6/15/2019,5/15/2019,5/15/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",377260,Work Order Description - 377260 - PM,PM,4.00,54323,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",377262,Work Order Description - 377262 - PM,PM,4.00,248459,WSCHD,EQUIP-ISOL,1/19/2019,5/29/2019,4/28/2019,4/28/2019,1,INTEGRITY,CONSTRUCTION,8
"Sunday, March 31, 2019",377264,Work Order Description - 377264 - PSPM,PSPM,1.00,650444,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,OPERATIONS,OPERATIONS,15
"Sunday, March 31, 2019",377266,Work Order Description - 377266 - PSPM,PSPM,1.00,409597,WSCHD,EQUIP-ISOL,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377268,Work Order Description - 377268 - PSPM,PSPM,1.00,360518,WSCHD,EQUIP-ISOL,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377270,Work Order Description - 377270 - PM,PM,3.00,357395,WSCHD,EQUIP-ISOL,1/15/2019,10/28/2019,4/30/2019,4/30/2019,4,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",377272,Work Order Description - 377272 - PM,PM,4.00,361228,WSCHD,EQUIP-ISOL,1/19/2019,6/13/2019,5/13/2019,5/13/2019,1,INTEGRITY,CONSTRUCTION,8
"Sunday, March 31, 2019",377274,Work Order Description - 377274 - PM,PM,4.00,248493,WSCHD,EQUIP-ISOL,1/19/2019,6/13/2019,5/13/2019,5/13/2019,1,INTEGRITY,CONSTRUCTION,8
"Sunday, March 31, 2019",377276,Work Order Description - 377276 - PM,PM,3.00,53569,WSCHD,EQUIP-ISOL,1/15/2019,10/28/2019,4/30/2019,4/30/2019,4,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",377278,Work Order Description - 377278 - PSPM,PSPM,1.00,53304,WSCHD,EQUIP-ISOL,1/15/2019,6/15/2019,5/15/2019,5/15/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377280,Work Order Description - 377280 - PSPM,PSPM,1.00,53305,WSCHD,EQUIP-ISOL,1/15/2019,6/15/2019,5/15/2019,5/15/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377282,Work Order Description - 377282 - PSPM,PSPM,1.00,357391,WSCHD,EQUIP-ISOL,1/15/2019,5/31/2019,4/30/2019,4/30/2019,1,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",377284,Work Order Description - 377284 - PM,PM,3.00,410055,WSCHD,EQUIP-ISOL,1/15/2019,10/28/2019,4/30/2019,4/30/2019,4,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",377286,Work Order Description - 377286 - PM,PM,3.00,409760,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377288,Work Order Description - 377288 - PM,PM,3.00,409761,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377290,Work Order Description - 377290 - PM,PM,3.00,360591,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377292,Work Order Description - 377292 - PSPM,PSPM,1.00,54623,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377294,Work Order Description - 377294 - PSPM,PSPM,1.00,53368,WSCHD,EQUIP-ISOL,1/15/2019,6/9/2019,5/9/2019,5/9/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377296,Work Order Description - 377296 - PSPM,PSPM,1.00,409789,WSCHD,EQUIP-ISOL,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377298,Work Order Description - 377298 - PSPM,PSPM,1.00,53370,WSCHD,EQUIP-ISOL,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377300,Work Order Description - 377300 - PSPM,PSPM,1.00,409788,WSCHD,EQUIP-ISOL,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377302,Work Order Description - 377302 - PM,PM,3.00,54607,WSCHD,EQUIP-ISOL,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377304,Work Order Description - 377304 - PM,PM,3.00,53372,WSCHD,EQUIP-ISOL,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377314,Work Order Description - 377314 - PSPM,PSPM,1.00,54831,WSCHD,EQUIP-ISOL,1/15/2019,6/15/2019,5/11/2019,5/11/2019,1,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",377316,Work Order Description - 377316 - PM,PM,4.00,262352,WSCHD,EQUIP-ISOL,1/15/2019,8/18/2019,5/1/2019,5/1/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377318,Work Order Description - 377318 - PM,PM,3.00,409689,WSCHD,EQUIP-ISOL,1/15/2019,9/1/2019,5/15/2019,5/15/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377320,Work Order Description - 377320 - PM,PM,3.00,410213,WSCHD,EQUIP-ISOL,1/15/2019,10/24/2019,4/26/2019,4/26/2019,4,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",377322,Work Order Description - 377322 - PM,PM,3.00,410214,WSCHD,EQUIP-ISOL,1/15/2019,11/6/2019,5/9/2019,5/9/2019,4,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",377324,Work Order Description - 377324 - PSPM,PSPM,1.00,410249,WSCHD,EQUIP-ISOL,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",377326,Work Order Description - 377326 - PM,PM,3.00,409790,WSCHD,EQUIP-ISOL,1/15/2019,8/26/2019,5/9/2019,5/9/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377332,Work Order Description - 377332 - PSPM,PSPM,1.00,53499,WSCHD,EQUIP-ISOL,1/15/2019,6/15/2019,5/15/2019,5/15/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377334,Work Order Description - 377334 - PSPM,PSPM,1.00,361162,WSCHD,EQUIP-ISOL,1/19/2019,6/11/2019,5/11/2019,5/11/2019,1,INTEGRITY,CONSTRUCTION,5
"Sunday, March 31, 2019",377336,Work Order Description - 377336 - PM,PM,3.00,357392,WSCHD,EQUIP-ISOL,1/15/2019,9/22/2019,4/30/2019,4/30/2019,3,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377338,Work Order Description - 377338 - PM,PM,3.00,357393,WSCHD,EQUIP-ISOL,1/15/2019,9/22/2019,4/30/2019,4/30/2019,3,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377340,Work Order Description - 377340 - PM,PM,3.00,357394,WSCHD,EQUIP-ISOL,1/15/2019,9/22/2019,4/30/2019,4/30/2019,3,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377342,Work Order Description - 377342 - PM,PM,3.00,55065,WSCHD,EQUIP-ISOL,1/15/2019,9/18/2019,4/26/2019,4/26/2019,3,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",377344,Work Order Description - 377344 - PM,PM,4.00,368329,WSCHD,NORM-OPS,1/15/2019,5/24/2019,4/23/2019,4/23/2019,2,INTEGRITY,INSPECTION,6
"Sunday, March 31, 2019",377348,Work Order Description - 377348 - PM,PM,4.00,580762,WSCHD,NORM-OPS,1/15/2019,5/29/2019,4/28/2019,4/28/2019,2,MAINTENANCE,INSTRUMENTS,7
"Sunday, March 31, 2019",377350,Work Order Description - 377350 - PM,PM,4.00,580762,WSCHD,NORM-OPS,1/15/2019,6/5/2019,5/5/2019,5/5/2019,2,MAINTENANCE,INSTRUMENTS,7
"Sunday, March 31, 2019",377352,Work Order Description - 377352 - PM,PM,4.00,580762,WSCHD,NORM-OPS,1/15/2019,6/12/2019,5/12/2019,5/12/2019,2,MAINTENANCE,INSTRUMENTS,7
"Sunday, March 31, 2019",377354,Work Order Description - 377354 - PM,PM,2.00,480203,WSCHD,PACK-ISOL,1/19/2019,7/4/2019,5/10/2019,5/10/2019,2,MAINTENANCE,INSTRUMENTS,69
"Sunday, March 31, 2019",377356,Work Order Description - 377356 - PM,PM,4.00,672771,WSCHD,EQUIP-ISOL,1/15/2019,8/14/2019,4/27/2019,4/27/2019,2,MAINTENANCE,ELECTRICAL,9
"Sunday, March 31, 2019",377358,Work Order Description - 377358 - PM,PM,4.00,680754,WSCHD,EQUIP-ISOL,1/15/2019,8/14/2019,4/27/2019,4/27/2019,2,MAINTENANCE,ELECTRICAL,9
"Sunday, March 31, 2019",377360,Work Order Description - 377360 - PM,PM,4.00,246173,WSCHD,NORM-OPS,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,INTEGRITY,SERVICES,2
"Sunday, March 31, 2019",377362,Work Order Description - 377362 - PM,PM,4.00,246173,WSCHD,NORM-OPS,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,INTEGRITY,SERVICES,2
"Sunday, March 31, 2019",377364,Work Order Description - 377364 - PM,PM,4.00,546030,WSCHD,NORM-OPS,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,SERVICES,2
"Sunday, March 31, 2019",377366,Work Order Description - 377366 - PM,PM,4.00,546030,WSCHD,NORM-OPS,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,MAINTENANCE,SERVICES,2
"Sunday, March 31, 2019",377368,Work Order Description - 377368 - PM,PM,4.00,547429,WSCHD,NORM-OPS,1/15/2019,5/30/2019,4/29/2019,4/29/2019,1,MAINTENANCE,SERVICES,2
"Sunday, March 31, 2019",377370,Work Order Description - 377370 - PM,PM,4.00,547429,WSCHD,NORM-OPS,1/15/2019,6/13/2019,5/13/2019,5/13/2019,1,MAINTENANCE,SERVICES,2
"Sunday, March 31, 2019",377372,Work Order Description - 377372 - PM,PM,4.00,652482,WSCHD,NORM-OPS,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,INTEGRITY,SERVICES,2
"Sunday, March 31, 2019",377374,Work Order Description - 377374 - PM,PM,4.00,652482,WSCHD,NORM-OPS,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,INTEGRITY,SERVICES,2
"Sunday, March 31, 2019",377376,Work Order Description - 377376 - PM,PM,4.00,54771,WSCHD,PACK-ISOL,1/19/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",377378,Work Order Description - 377378 - PM,PM,4.00,545346,WSCHD,PACK-ISOL,1/19/2019,5/30/2019,4/29/2019,4/29/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",377382,Work Order Description - 377382 - PSPM,PSPM,1.00,679717,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,INSTRUMENTS,8
"Sunday, March 31, 2019",377386,Work Order Description - 377386 - PM,PM,4.00,408315,WSCHD,NORM-OPS,1/15/2019,7/8/2019,5/14/2019,5/14/2019,2,MAINTENANCE,ELECTRICAL,2
"Sunday, March 31, 2019",377388,Work Order Description - 377388 - PM,PM,4.00,408315,WSCHD,EQUIP-ISOL,1/15/2019,5/9/2020,5/14/2019,5/14/2019,2,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377390,Work Order Description - 377390 - PM,PM,4.00,660951,WSCHD,NORM-OPS,1/15/2019,5/26/2019,4/25/2019,4/25/2019,3,OPERATIONS,OPERATIONS,6
"Sunday, March 31, 2019",377394,Work Order Description - 377394 - PM,PM,4.00,660951,WSCHD,NORM-OPS,1/15/2019,6/9/2019,5/9/2019,5/9/2019,3,OPERATIONS,OPERATIONS,6
"Sunday, March 31, 2019",377398,Work Order Description - 377398 - PSPM,PSPM,1.00,308462,WSCHD,NORM-OPS,1/15/2019,6/5/2019,5/5/2019,5/5/2019,1,MAINTENANCE,MECHANICAL,1
"Sunday, March 31, 2019",377400,Work Order Description - 377400 - PSPM,PSPM,1.00,674739,WSCHD,NORM-OPS,1/15/2019,6/5/2019,5/5/2019,5/5/2019,1,MAINTENANCE,MECHANICAL,1
"Sunday, March 31, 2019",377402,Work Order Description - 377402 - PSPM,PSPM,1.00,51659,WSCHD,NORM-OPS,1/15/2019,6/4/2019,5/4/2019,5/4/2019,1,MAINTENANCE,MECHANICAL,3
"Sunday, March 31, 2019",377404,Work Order Description - 377404 - PSPM,PSPM,1.00,318577,WSCHD,PACK-ISOL,1/19/2019,6/2/2019,5/2/2019,5/2/2019,1,WELLS,WELLS,24
"Sunday, March 31, 2019",377408,Work Order Description - 377408 - PSPM,PSPM,1.00,498622,WSCHD,PACK-ISOL,1/19/2019,6/2/2019,5/2/2019,5/2/2019,1,WELLS,WELLS,19
"Sunday, March 31, 2019",377412,Work Order Description - 377412 - PSPM,PSPM,1.00,318578,WSCHD,PACK-ISOL,1/19/2019,6/7/2019,5/7/2019,5/7/2019,1,WELLS,WELLS,24
"Sunday, March 31, 2019",377416,Work Order Description - 377416 - PSPM,PSPM,1.00,354362,WSCHD,PACK-ISOL,1/19/2019,6/3/2019,5/3/2019,5/3/2019,1,WELLS,WELLS,19
"Sunday, March 31, 2019",377420,Work Order Description - 377420 - PSPM,PSPM,1.00,520395,WSCHD,PACK-ISOL,1/19/2019,6/7/2019,5/7/2019,5/7/2019,1,WELLS,WELLS,19
"Sunday, March 31, 2019",377424,Work Order Description - 377424 - PSPM,PSPM,1.00,520393,WSCHD,PACK-ISOL,1/19/2019,6/2/2019,5/2/2019,5/2/2019,1,WELLS,WELLS,19
"Sunday, March 31, 2019",377428,Work Order Description - 377428 - PSPM,PSPM,1.00,498623,WSCHD,PACK-ISOL,1/19/2019,6/2/2019,5/2/2019,5/2/2019,1,WELLS,WELLS,19
"Sunday, March 31, 2019",377432,Work Order Description - 377432 - PM,PM,4.00,538880,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,2,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377434,Work Order Description - 377434 - PSPM,PSPM,1.00,520388,WSCHD,PACK-ISOL,1/19/2019,6/10/2019,5/10/2019,5/10/2019,1,WELLS,WELLS,19
"Sunday, March 31, 2019",377438,Work Order Description - 377438 - PM,PM,4.00,138073,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,18
"Sunday, March 31, 2019",377441,Work Order Description - 377441 - PSPM,PSPM,1.00,470877,WSCHD,NORM-OPS,1/15/2019,5/30/2019,4/29/2019,4/29/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377443,Work Order Description - 377443 - PSPM,PSPM,1.00,470877,WSCHD,NORM-OPS,1/15/2019,6/6/2019,5/6/2019,5/6/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377445,Work Order Description - 377445 - PSPM,PSPM,1.00,470877,WSCHD,NORM-OPS,1/15/2019,6/13/2019,5/13/2019,5/13/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377447,Work Order Description - 377447 - PSPM,PSPM,1.00,273468,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377449,Work Order Description - 377449 - PSPM,PSPM,1.00,470878,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,14
"Sunday, March 31, 2019",377451,Work Order Description - 377451 - PSPM,PSPM,1.00,480207,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,2
"Sunday, March 31, 2019",377453,Work Order Description - 377453 - PSPM,PSPM,1.00,321203,WSCHD,NORM-OPS,1/15/2019,5/28/2019,4/27/2019,4/27/2019,1,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377455,Work Order Description - 377455 - PSPM,PSPM,1.00,321203,WSCHD,NORM-OPS,1/15/2019,6/4/2019,5/4/2019,5/4/2019,1,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377457,Work Order Description - 377457 - PSPM,PSPM,1.00,321203,WSCHD,NORM-OPS,1/15/2019,6/11/2019,5/11/2019,5/11/2019,1,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377459,Work Order Description - 377459 - PSPM,PSPM,1.00,321218,WSCHD,NORM-OPS,1/15/2019,5/28/2019,4/27/2019,4/27/2019,1,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377461,Work Order Description - 377461 - PSPM,PSPM,1.00,321218,WSCHD,NORM-OPS,1/15/2019,6/4/2019,5/4/2019,5/4/2019,1,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377463,Work Order Description - 377463 - PSPM,PSPM,1.00,321218,WSCHD,NORM-OPS,1/15/2019,6/11/2019,5/11/2019,5/11/2019,1,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377465,Work Order Description - 377465 - PM,PM,4.00,457525,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,SAFETY,3
"Sunday, March 31, 2019",377467,Work Order Description - 377467 - PSPM,PSPM,1.00,538631,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377469,Work Order Description - 377469 - PSPM,PSPM,1.00,273470,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377471,Work Order Description - 377471 - PSPM,PSPM,1.00,538632,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377473,Work Order Description - 377473 - PSPM,PSPM,1.00,671828,WSCHD,NORM-OPS,1/15/2019,5/30/2019,4/29/2019,4/29/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377475,Work Order Description - 377475 - PSPM,PSPM,1.00,671828,WSCHD,NORM-OPS,1/15/2019,6/13/2019,5/13/2019,5/13/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377477,Work Order Description - 377477 - PSPM,PSPM,1.00,675036,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377479,Work Order Description - 377479 - PSPM,PSPM,1.00,675036,WSCHD,NORM-OPS,1/15/2019,6/15/2019,5/15/2019,5/15/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377481,Work Order Description - 377481 - PSPM,PSPM,1.00,675037,WSCHD,NORM-OPS,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377483,Work Order Description - 377483 - PSPM,PSPM,1.00,675037,WSCHD,NORM-OPS,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377485,Work Order Description - 377485 - PSPM,PSPM,1.00,671829,WSCHD,NORM-OPS,1/15/2019,5/27/2019,4/26/2019,4/26/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377487,Work Order Description - 377487 - PSPM,PSPM,1.00,671829,WSCHD,NORM-OPS,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,MAINTENANCE,MECHANICAL,6
"Sunday, March 31, 2019",377489,Work Order Description - 377489 - PM,PM,4.00,535884,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,OPERATIONS,MEDIC,3
"Sunday, March 31, 2019",377491,Work Order Description - 377491 - PM,PM,4.00,676326,WSCHD,NORM-OPS,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,OPERATIONS,MEDIC,2
"Sunday, March 31, 2019",377493,Work Order Description - 377493 - PM,PM,4.00,545401,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377495,Work Order Description - 377495 - PM,PM,4.00,51882,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377497,Work Order Description - 377497 - PM,PM,4.00,137858,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377499,Work Order Description - 377499 - PM,PM,4.00,54970,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377501,Work Order Description - 377501 - PM,PM,4.00,545347,WSCHD,PACK-ISOL,1/19/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377503,Work Order Description - 377503 - PSPM,PSPM,1.00,136833,SCHD,NORM-OPS,3/29/2019,6/1/2019,3/30/2019,4/7/2019,1,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",377505,Work Order Description - 377505 - PM,PM,4.00,137962,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377507,Work Order Description - 377507 - PM,PM,4.00,137923,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377509,Work Order Description - 377509 - PM,PM,4.00,545892,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377511,Work Order Description - 377511 - PM,PM,4.00,657598,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377513,Work Order Description - 377513 - PM,PM,4.00,545676,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377515,Work Order Description - 377515 - PM,PM,4.00,641288,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377517,Work Order Description - 377517 - PM,PM,4.00,652076,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377519,Work Order Description - 377519 - PM,PM,4.00,653559,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377521,Work Order Description - 377521 - PM,PM,4.00,138083,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,5
"Sunday, March 31, 2019",377523,Work Order Description - 377523 - PM,PM,4.00,138088,WSCHD,EQUIP-ISOL,1/15/2019,6/1/2019,5/1/2019,5/1/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",377525,Work Order Description - 377525 - PSPM,PSPM,1.00,545401,WSCHD,NORM-OPS,1/15/2019,5/24/2019,4/23/2019,4/23/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",377527,Work Order Description - 377527 - PM,PM,4.00,410324,WSCHD,NORM-OPS,1/19/2019,6/4/2019,5/4/2019,5/4/2019,1,MAINTENANCE,ELECTRICAL,2
"Sunday, March 31, 2019",377529,Work Order Description - 377529 - PM,PM,4.00,361799,WSCHD,NORM-OPS,1/19/2019,6/14/2019,5/14/2019,5/14/2019,1,MAINTENANCE,ELECTRICAL,2
"Sunday, March 31, 2019",377531,Work Order Description - 377531 - PM,PM,4.00,519759,WSCHD,NORM-OPS,1/19/2019,6/14/2019,5/14/2019,5/14/2019,1,MAINTENANCE,ELECTRICAL,2
"Sunday, March 31, 2019",377535,Work Order Description - 377535 - PSPM,PSPM,1.00,519760,WSCHD,NORM-OPS,1/15/2019,6/12/2019,5/12/2019,5/12/2019,1,MAINTENANCE,MECHANICAL,8
"Sunday, March 31, 2019",377537,Work Order Description - 377537 - PSPM,PSPM,1.00,547275,WSCHD,NORM-OPS,1/15/2019,6/10/2019,5/10/2019,5/10/2019,1,MAINTENANCE,MECHANICAL,8
